NAME,YYYYMM,LAT,LONG,NEE,NEE_QC,GPP,RECO,PFT,ECUE,CO2_annual_mean,CO2_annual_mean_diff,IGBP,EVIave,EVImax,EVAave,EVAmax,PREave,PREmax,SSRtot,SSRmax,T2Mave,T2Mmax,PREdif_monthly,PREdif_annual,EVAdif_monthly,EVAdif_annual,T2Mdif_monthly,T2Mdif_annual,HWSD2_D1_AWC,HWSD2_D1_CLAY,HWSD2_D1_OC,HWSD2_D1_PHWATER,HWSD2_D1_SAND,HWSD2_D1_SILT,HWSD2_D1_TOTALN
FLX_IT-Tor,201001,45.8444,7.5781,44.56281,0.810484,2.9512279,44.94256,GRA,15.09975221,390.6293335,-6.166112423,10,-192,-77,0.000903987,1.88E-05,0.063411942,0.001557335,208.667214,1.839294,-8.225332067,-0.014120483,-0.018664291,-0.056431996,-0.000333838,0.029813466,-2.957054478,-11.37693799,10,16,2.713999987,6.699999809,53,31,1.5
FLX_IT-MBo,201102,46.0147,11.0458,17.363752,0.97247,2.5363604,19.814844,GRA,6.845932463,393.2331848,-4.371518612,4,-191,-52,-0.002288016,1.64E-05,0.080563416,0.001529038,265.248354,2.23868,3.129390517,15.27852783,0.000778835,-0.028224557,0.001466154,0.04448556,1.411124737,-7.283100203,34,27,3.02699995,7.699999809,36,37,2.49000001
AMF_US-Bkg,200901,44.3453,-96.8362,-7.348094508,0.991935484,20.9351,13.587,GRA,-0.350994001,388.9263306,-8.453426361,12,-184.5,-131,-0.001217663,2.13E-05,0.020143497,0.000943467,251.764068,1.894286,-13.43482597,3.943200684,-0.00266478,-0.040304314,0.004608791,0.05312429,-4.39993085,-19.72523829,158,23,1.784000039,6.400000095,31,46,1.649999976
FLX_IT-MBo,200603,46.0147,11.0458,34.04048,0.987903,4.6345,37.58967,GRA,7.345016722,385.2379456,-13.01881409,5,-184,-33,-0.002041389,3.55E-05,0.067209044,0.003098115,458.3718776,2.989184,1.771817062,12.0937439,-0.023662789,-0.019402866,0.015450073,0.039865817,-3.533044076,-7.744821692,34,27,3.02699995,7.699999809,36,37,2.49000001
FLX_IT-Tor,201102,45.8444,7.5781,44.80084,0.796131,-4.970112,36.74328,GRA,-9.014050388,393.2996521,-4.259340763,10,-181.5,-144,0.001156075,1.95E-05,0.045379107,0.000925377,290.207868,2.20194,-1.40328073,11.39083252,-0.027153062,-0.061221802,6.94E-05,0.035694412,2.540046534,-7.07982165,10,16,2.713999987,6.699999809,53,31,1.5
FLX_RU-Sam,201010,72.3738,126.4958,5.140141,0.950269,-0.5952403,4.576809,GRA,-8.635404894,389.0646057,-6.959262848,16,-179,-179,-0.000849258,9.81E-06,0.014311356,0.000345439,50.12267057,0.685333,-11.47330095,1.139260864,-0.009662767,-0.01224598,-0.000849,1.00E-05,-1.132518162,-0.395787831,22,10,0.605000019,7.699999809,69,21,0.74000001
FLX_IT-Tor,201804,45.8444,7.5781,26.80386,0.960417,14.43126,45.3315,GRA,1.857347176,408.2191467,9.214839935,9,-178,-155,0.002913432,6.14E-05,0.128280971,0.003007382,609.24191,3.347462,4.668918885,16.4143158,0.011884555,-0.022307843,0.007156423,0.034660472,1.563485561,-1.011998487,10,16,2.713999987,6.699999809,53,31,1.5
FLX_IT-Tor,201912,45.8444,7.5781,41.82675,0.94086,0.9816739,36.95076,GRA,42.60758079,411.7590332,13.39548969,10,-177,-94,0.000814555,2.30E-05,0.179618596,0.00341703,164.0054,1.422178,-2.645697473,3.452325439,0.082273012,0.044781895,0.000175664,0.032855037,1.550346612,-7.807863769,10,16,2.713999987,6.699999809,53,31,1.5
CNF_CN-NMG,200701,43.5494,116.6761,0.396722,,0,0.3967219,GRA,,386.3739014,-10.99751282,10,-175.5,-143,-0.004751275,5.06E-06,0.004843924,0.000204802,263.4901,1.869144,-15.04996873,-1.967276001,-0.000511647,-0.017868777,-0.000481672,0.022946414,2.189181962,-19.13478086,89,4,0.656000018,6.099999905,89,7,0.469999999
FLX_RU-Sam,200809,72.3738,126.4958,5.35215,0.965278,12.11163,18.16947,GRA,0.441901709,382.4175415,-11.18908691,16,-175.5,-70,-0.013438847,1.42E-05,0.028993279,0.0008194,149.4856335,1.307021,0.954346826,8.679086304,-0.011155237,0.002297299,-0.013439,1.40E-05,-1.174611203,13.14727139,22,10,0.605000019,7.699999809,69,21,0.74000001
AMF_US-Wjs,201112,34.4255,-105.8615,11.210158,0.952957,7.750806,19.259277,SAV,1.446321583,393.1776123,-4.619558811,10,-174.5,-174,-0.005072489,3.20E-05,0.074306079,0.00273174,355.275472,2.264936,-5.07682539,7.753305054,0.052028074,0.056019738,0.009068732,0.009357185,-6.460805505,-17.40414217,159,19,1.598999977,6,31,50,1.690000057
AMF_US-Ro4,202002,44.6781,-93.0723,0.12708438,0.951149,4.349362,4.340865,GRA,0.029219085,414.4684753,16.26557541,12,-171.5,-94,-0.008900879,1.56E-05,0.018049616,0.002120838,345.851624,2.463206,-7.69097739,6.116189575,-0.016344182,-0.049638043,0.000450013,0.057256378,0.030542684,-15.84973152,139,23,3.227999926,6.599999905,33,44,2.630000114
