NAME,YYYYMM,LAT,LONG,NEE,NEE_QC,GPP,RECO,PFT,ECUE,CO2_annual_mean,CO2_annual_mean_diff,IGBP,EVIave,EVImax,EVAave,EVAmax,PREave,PREmax,SSRtot,SSRmax,T2Mave,T2Mmax,PREdif_monthly,PREdif_annual,EVAdif_monthly,EVAdif_annual,T2Mdif_monthly,T2Mdif_annual,HWSD2_D1_AWC,HWSD2_D1_CLAY,HWSD2_D1_OC,HWSD2_D1_PHWATER,HWSD2_D1_SAND,HWSD2_D1_SILT,HWSD2_D1_TOTALN
AMF_US-Jo1,201604,32.582,-106.635,-21.58635287,0.995833333,29.5123,7.926,OSH,-0.731435804,404.7297363,5.834127903,7,1020,1029,-0.018924487,8.07E-07,0.01713392,0.003165364,794.745126,3.756488,16.30588112,28.10762939,0.008441771,-0.004767176,-0.00960029,0.004794154,-1.085464501,-1.248434621,146,16,0.643999994,7,64,20,0.730000019
CNF_CN-SDQ,201701,42,101.14,-7.358284966,0.964357767,31.42729927,24.06796122,OSH,-0.234136726,404.9252319,7.631543636,10,1020.5,1067,-0.000331501,1.13E-06,0.00022172,4.47E-05,297.26073,1.980886,-8.261986468,2.863595581,-0.000442095,-0.00237595,0.000462517,0.003276642,1.225394753,-19.8515011,166,26,0.629999995,8.5,41,33,0.649999976
AMF_US-Jo1,201607,32.582,-106.635,-12.51458478,0.997311828,21.8261,9.3115,OSH,-0.573377048,404.370636,5.850162506,7,1022,1123,-0.008798624,-5.69E-07,0.007027807,0.001102972,880.455702,3.754392,29.96661929,38.16077576,-0.042656757,-0.014873288,0.03545725,0.014920017,2.763299258,12.41230356,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Whs,200811,31.7438,-110.0522,3.654907256,1,-1.1581,2.4968,OSH,-3.155951348,385.7952576,-10.55673504,10,1025,1025,-0.006221798,4.25E-06,0.011339324,0.003151357,450.139932,2.677974,13.37180083,28.24903259,-0.000684981,-0.00825737,0.001698982,0.014399111,0.193254589,-4.2706298,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Whs,201812,31.7438,-110.0522,-2.55427529,0.999327957,7.6963,5.1421,OSH,-0.33188354,406.7899475,9.08340168,10,1025,1027,-0.020315257,3.43E-06,0.028174289,0.001434073,356.93536,2.314256,8.146805843,21.71817932,0.009471385,0.001964249,-0.005087946,0.00430752,-0.095050082,-10.24436201,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Jo2,201011,32.5849,-106.6032,-14.60562,1,19.03695,4.43133,OSH,-0.767224792,389.9451904,-6.369045258,7,1026,1068,-0.003803939,-6.15E-08,0.000310954,9.48E-05,448.427172,2.62366,10.20444851,22.65789185,-0.016023379,-0.03091786,0.012186633,0.027404439,-1.002801205,-6.290057386,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Whs,201211,31.7438,-110.0522,3.428646012,0.997916667,0.0074693,3.4361,OSH,459.0317717,393.5763245,-2.775667906,10,1026,1026,-0.003970553,6.05E-07,0.004098613,0.000416815,441.971804,2.686966,14.96116032,27.27314148,-0.007925692,-0.009430221,0.003950227,0.009336345,1.782614085,-3.732059035,146,16,0.643999994,7,64,20,0.730000019
CNF_CN-DSL,201510,38.84,98.94,-6.839187952,0.991935484,19.55204864,12.71285142,CSH,-0.349793931,397.361084,2.170555115,10,1026,1026,-0.012001206,5.22E-06,0.023708508,0.000693046,517.101218,3.089622,-3.498330467,8.430093384,-0.00115325,-0.031627831,-0.001554335,0.010679021,2.927180818,2.556811682,178,28,6.569000244,6.699999809,31,41,4.599999905
AMF_US-Jo2,201412,32.5849,-106.6032,-1.3581503,0.938844,14.158847,12.972539,OSH,-0.09592238,397.3832397,-0.322452545,7,1028,1119,-0.010402576,2.20E-06,0.010318394,0.000988737,362.667472,2.2373,7.68932612,19.04474792,-0.008767593,-0.011311628,0.005941852,0.012651429,1.254777175,-9.597436748,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Jo1,201106,32.582,-106.635,-11.12222378,1,18.6287,7.5065,OSH,-0.59704777,394.8879395,-4.617917538,7,1029,1034,-0.002986964,-2.32E-07,0.001039734,0.000166647,930.603572,3.908288,28.95199901,37.56525574,-0.015535804,-0.013517466,0.012147223,0.008232795,1.448307346,11.60487012,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Whs,201603,31.7438,-110.0522,-10.90860194,1,12.085,1.1764,OSH,-0.902656346,403.2689819,5.646939754,10,1030,1052,-0.003587323,-8.38E-09,0.002446659,0.000403881,728.9039106,3.583738,15.11234506,27.99865112,-0.008276613,-0.018054066,0.012589722,0.014414093,1.737923749,-3.23173067,146,16,0.643999994,7,64,20,0.730000019
CNF_CN-SDQ,201802,42,101.14,-20.0648448,0.857886905,47.09687226,27.03190843,OSH,-0.426033489,407.3430176,9.632590294,10,1030,1073,-0.000776189,2.72E-08,4.37E-05,6.88E-06,385.08775,2.432164,-4.301408309,12.64173279,-0.000511018,-0.004387389,5.74E-05,0.004479208,-0.895440803,-15.13764891,166,26,0.629999995,8.5,41,33,0.649999976
AMF_US-Jo1,201101,32.582,-106.635,-9.264030023,1,11.5473,2.2833,OSH,-0.802268065,391.9179993,-4.29781723,7,1030.5,1036,-0.010036424,2.79E-08,0.002078684,0.000430316,438.37505,2.590098,5.724913082,20.03565369,-0.014829184,-0.012478516,0.008645366,0.001183335,-0.409751836,-11.62221581,146,16,0.643999994,7,64,20,0.730000019
